filename,Country,VST,CEFR,CEFR_Number,SUBTLEXus_Freq_Log_CW_TAALES,COCA_magazine_lemma_frequency_Log_CW_TAALES,All_AWL_Normed_TAALES,Brysbaert_Concreteness_Combined_CW_TAALES,LD_Mean_RT_CW_TAALES,mattr50_aw_TAALED,mattr50_cw_TAALED,av_nominal_deps_TAASSC,amod_all_nominal_deps_struct_TAASSC,prep_all_nominal_deps_struct_TAASSC,mag_av_delta_p_verb_cue_type_TAASSC,MLC_TAASSC,CN_C_TAASSC
W_THA_253.txt,THA,30,B1_1,2,3.665379137,2.347856758,0.045248869,3.111413043,626.7593431,0.773782991,0.82754491,0.876033058,0.140495868,0.132231405,0.018715555,8.339622642,0.981132075
W_SIN_113.txt,SIN,42,B1_2,3,3.339128912,2.173444999,0.06500956,3.174479167,636.7264138,0.778693694,0.783574879,1.139072848,0.198675497,0.264900662,0.043514489,12.38095238,1.5
W_THA_284.txt,THA,31,B1_1,2,4.017389823,2.609098896,0.038636364,3.063584071,622.0145133,0.718555556,0.726133333,0.824324324,0.162162162,0.087837838,0.029307991,7.112903226,0.838709677
W_KOR_017.txt,KOR,41,B1_1,2,3.509228448,2.280953997,0.035971223,3.248898305,616.5178696,0.715948553,0.679597315,0.951724138,0.227586207,0.220689655,0.019550978,8.6875,1.25
W_JPN_073.txt,JPN,28,B1_2,3,3.94700995,2.519797378,0.020642202,2.983432836,606.6238384,0.750519878,0.787874016,0.713286713,0.111888112,0.160839161,0.028496434,7.517241379,0.75862069
W_JPN_067.txt,JPN,30,B1_2,3,3.942858911,2.375308649,0.029680365,2.868712871,617.1001485,0.695654596,0.618015267,0.89516129,0.161290323,0.112903226,0.016953757,7.517241379,0.896551724
W_JPN_098.txt,JPN,24,A2_0,1,3.860404147,2.466804321,0.041062802,3.119004525,613.5395794,0.663815789,0.680661157,0.679389313,0.091603053,0.083969466,0.022546678,7.016949153,0.610169492
W_KOR_215.txt,KOR,32,B2_0,4,4.09558,2.615549396,0.030516432,3.143688889,610.0900435,0.660115607,0.575703704,0.822222222,0.155555556,0.111111111,0.013967141,7.763636364,0.8
W_KOR_228.txt,KOR,44,B2_0,4,3.755959922,2.390153347,0.037344398,3.111294118,615.4311067,0.703060686,0.670384615,0.722972973,0.114864865,0.101351351,0.040106629,7.774193548,0.693548387
W_JPN_099.txt,JPN,25,A2_0,1,3.906784549,2.607158031,0.019002375,3.08892562,614.0687336,0.74371517,0.705797101,0.603053435,0.114503817,0.083969466,0.017134927,6.85483871,0.774193548
W_THA_044.txt,THA,38,B1_2,3,3.938825896,2.516596421,0.054824561,3.024980237,606.0271371,0.738915989,0.683058824,0.762237762,0.188811189,0.111888112,0.01728745,7.35483871,0.822580645
W_THA_050.txt,THA,27,B1_1,2,3.997652586,2.539972954,0.02905569,2.998908297,610.7111111,0.780966767,0.81904,0.791044776,0.089552239,0.141791045,0.012910692,10.325,1.025
W_THA_291.txt,THA,41,B1_2,3,3.980862452,2.495546395,0.026845638,3.048269231,608.1942146,0.797900552,0.838690476,0.936170213,0.177304965,0.163120567,0.015041746,8.145454545,1.109090909
W_JPN_264.txt,JPN,26,B1_1,2,3.704976606,2.351854804,0.018518519,3.225509259,617.1053052,0.7485,0.764117647,0.815602837,0.070921986,0.163120567,0.022078478,8,0.740740741
W_JPN_270.txt,JPN,16,A2_0,1,3.706360648,2.270313138,0.027272727,3.1868,619.81,0.745800604,0.795538462,1.037593985,0.120300752,0.112781955,0.024260143,7.568965517,0.879310345
W_JPN_304.txt,JPN,44,A2_0,1,3.855745701,2.489641143,0.028776978,2.927964602,616.8856422,0.756862745,0.81296,0.658536585,0.089430894,0.081300813,0.0201816,7.446428571,0.678571429
W_CHN_097.txt,CHN,21,A2_0,1,3.875724615,2.578117043,0.03646833,3.029616858,613.378249,0.745277778,0.743020833,1.06875,0.175,0.16875,0.026717176,9.157894737,1.157894737
W_JPN_106.txt,JPN,20,A2_0,1,3.756293074,2.372278924,0.046948357,3.070652174,616.7001762,0.725465465,0.698648649,0.781690141,0.176056338,0.147887324,0.014580239,7.220338983,0.966101695
W_THA_124.txt,THA,29,B1_1,2,4.087841438,2.608798584,0.037037037,2.921137931,612.5703425,0.753257919,0.714051282,0.986754967,0.165562914,0.112582781,0.018732067,9.534482759,0.827586207
W_JPN_138.txt,JPN,25,B1_1,2,3.846738532,2.469768164,0.011792453,3.134266055,624.068436,0.697777778,0.75203252,0.9375,0.1171875,0.15625,0.018090317,7.571428571,0.785714286
W_CHN_095.txt,CHN,29,B1_1,2,3.821118478,2.438061927,0.044444444,2.925126354,618.6302182,0.773333333,0.820201005,0.915789474,0.157894737,0.152631579,0.013069123,9.483870968,1.225806452
W_THA_330.txt,THA,40,B1_2,3,3.787173668,2.435761783,0.059273423,3.05645768,623.1323585,0.766126126,0.759,1.041916168,0.173652695,0.19760479,0.030450001,9.685185185,1.12962963
W_SIN_070.txt,SIN,43,B1_2,3,3.805484279,2.443353003,0.029345372,2.977324561,616.2749333,0.800526316,0.792846715,0.787878788,0.121212121,0.083333333,0.047005724,8.538461538,0.788461538
W_THA_324.txt,THA,20,A2_0,1,3.733411278,2.305649785,0.059241706,3.308619403,610.954053,0.590128205,0.545427136,0.611510791,0.179856115,0.122302158,0.007054704,6.393939394,0.803030303
W_JPN_306.txt,JPN,36,A2_0,1,3.921681933,2.524069572,0.037558685,3.040420168,608.9020426,0.754424242,0.697267081,0.684563758,0.174496644,0.10738255,0.035814475,6.887096774,0.967741935
W_KOR_174.txt,KOR,43,B1_1,2,4.06402467,2.601478651,0.022916667,2.956550218,606.2810177,0.792756757,0.795147059,0.668711656,0.110429448,0.098159509,0.015732583,7.384615385,0.692307692
W_SIN_104.txt,SIN,47,B2_0,4,3.679740278,2.392948179,0.032941176,2.899766355,634.2384977,0.797026239,0.806,1.083333333,0.189393939,0.143939394,0.02457179,9.659090909,1.227272727
W_THA_250.txt,THA,29,B1_1,2,3.979107724,2.55566658,0.023310023,3.07766129,610.1820248,0.734561404,0.732907801,0.891472868,0.093023256,0.108527132,0.019805331,7.962962963,0.648148148
W_THA_278.txt,THA,30,B1_1,2,3.76086749,2.429480748,0.053364269,3.03197479,618.3594628,0.727155425,0.666961326,0.943661972,0.26056338,0.112676056,0.021455525,7.696428571,1.053571429
W_THA_287.txt,THA,22,A2_0,1,4.256794059,2.506971178,0.038277512,2.973960396,605.4767662,0.673897281,0.596592593,0.928571429,0.15,0.135714286,0.020086142,7.618181818,0.890909091
W_THA_293.txt,THA,44,B1_2,3,3.826311659,2.363994305,0.036697248,3.05,620.3661818,0.787213115,0.807671233,0.949579832,0.18487395,0.084033613,0.008684551,10.4047619,1.238095238
W_JPN_058.txt,JPN,36,B1_2,3,3.884817284,2.514517182,0.020325203,2.946220472,613.2285294,0.771897436,0.759285714,0.690789474,0.138157895,0.092105263,0.018163437,7.235294118,0.808823529
W_THA_052.txt,THA,21,A2_0,1,4.042326027,2.630224627,0.044496487,3.038181818,603.375,0.717829912,0.705693431,0.76119403,0.134328358,0.134328358,0.029115659,7.763636364,0.763636364
W_CHN_122.txt,CHN,32,B1_1,2,3.76895531,2.359687405,0.029411765,3.002133333,623.3163839,0.786307278,0.853013699,0.894366197,0.169014085,0.098591549,0.023629325,8.86,0.8
W_JPN_070.txt,JPN,28,A2_0,1,3.935321296,2.496073802,0.029885057,3.148240741,614.0185185,0.697869822,0.6584375,0.6875,0.0625,0.097222222,0.024342235,7.517241379,0.724137931
W_THA_085.txt,THA,17,A2_0,1,3.7774893,2.385416715,0.047029703,3.078647541,625.6933745,0.771382637,0.760129032,0.805970149,0.179104478,0.179104478,0.020598806,9.619047619,0.952380952
W_THA_091.txt,THA,14,A2_0,1,4.032838618,2.593401593,0.015350877,3.02556,610.3181893,0.759217877,0.731972789,0.72027972,0.097902098,0.111888112,0.020653624,8.142857143,0.75
W_KOR_217.txt,KOR,37,B1_2,3,3.7291,2.407393996,0.049107143,3.146748971,618.1162343,0.746397849,0.701117318,0.914285714,0.178571429,0.192857143,0.026699246,9.354166667,1.270833333
W_THA_090.txt,THA,15,A2_0,1,3.970670149,2.544300958,0.040567951,3.038801498,617.3354682,0.733016627,0.713297872,0.962962963,0.125925926,0.118518519,0.029074113,8.963636364,0.872727273
W_THA_053.txt,THA,21,A2_0,1,4.155672532,2.605374237,0.032786885,3.143305085,603.9629437,0.714086379,0.652816901,0.699300699,0.104895105,0.111888112,0.01859374,7.237288136,0.593220339
W_KOR_029.txt,KOR,36,B1_1,2,3.987153587,2.564724173,0.026442308,2.998032787,608.6107627,0.732352941,0.682517483,0.933884298,0.115702479,0.173553719,0.028983719,8.645833333,1.041666667
W_JPN_298.txt,JPN,46,B1_2,3,3.913694787,2.50305964,0.033018868,3.197323944,610.7816667,0.736195965,0.705,1.015151515,0.128787879,0.166666667,0.023263247,8.31372549,1.039215686
W_SIN_139.txt,SIN,47,B2_0,4,3.368583704,2.250711981,0.091439689,2.875601504,635.2903371,0.745617978,0.822659574,1.146853147,0.202797203,0.188811189,0.029715652,11.17391304,1.282608696
W_IDN_081.txt,IDN,45,B1_1,2,3.644971521,2.409293093,0.052919708,3.028529412,624.594202,0.785215517,0.792427184,0.873333333,0.206666667,0.113333333,0.019573904,9.116666667,1.116666667
W_IDN_095.txt,IDN,46,A2_0,1,3.572878548,2.383663303,0.044834308,3.066688742,626.0032881,0.738792271,0.711262136,0.850931677,0.142857143,0.049689441,0.025461347,7.671641791,0.746268657
W_JPN_267.txt,JPN,25,B1_1,2,4.059222768,2.638987959,0.013636364,3.083086957,608.9050226,0.754157303,0.749846154,0.888888889,0.103174603,0.142857143,0.023524036,8.018181818,0.672727273
W_KOR_149.txt,KOR,36,A2_0,1,3.826334468,2.344420325,0.042959427,3.047319149,615.7745532,0.706504559,0.679176471,1.235955056,0.303370787,0.202247191,0.009982051,10.475,1.425
W_JPN_307.txt,JPN,38,A2_0,1,3.938565086,2.53035451,0.031476998,3.066340426,608.5974892,0.717483871,0.693181818,0.636363636,0.090909091,0.066115702,0.011549013,6.353846154,0.615384615
W_JPN_313.txt,JPN,25,A2_0,1,4.069050847,2.617694459,0.030634573,2.75907563,611.3165812,0.773168044,0.76725,0.731343284,0.253731343,0.089552239,0.018502532,7.711864407,0.949152542
W_SIN_059.txt,SIN,44,B1_2,3,3.821062109,2.445805778,0.041666667,2.886653543,619.8517578,0.775603217,0.756506024,1.047244094,0.212598425,0.102362205,0.029730619,9.638297872,0.914893617
W_SIN_071.txt,SIN,48,B2_0,4,3.346383071,2.163645262,0.080321285,2.935335968,638.9813439,0.693089245,0.77494382,1.242424242,0.204545455,0.204545455,0.018038031,11.38636364,1.113636364
W_HKG_003.txt,HKG,43,B1_2,3,3.676696154,2.409014549,0.034146341,3.033623188,621.3409756,0.775421687,0.762302158,1.126126126,0.279279279,0.144144144,0.024698107,10,1.195121951
W_JPN_111.txt,JPN,20,A2_0,1,4.154208264,2.637995061,0.029598309,3.043471074,605.5678512,0.648320802,0.582875,0.868055556,0.201388889,0.111111111,0.025179994,6.869565217,0.942028986
W_CHN_084.txt,CHN,38,B1_2,3,3.613960185,2.414529181,0.054673721,2.828231707,628.2395283,0.854978355,0.9,0.654450262,0.193717277,0.078534031,0.029543698,8.1,1
W_CHN_090.txt,CHN,27,B1_1,2,3.835325926,2.494633318,0.042056075,2.854857143,610.7802101,0.822738095,0.863708609,1.007936508,0.142857143,0.079365079,0.023516557,8.916666667,0.854166667
W_JPN_303.txt,JPN,38,B1_1,2,3.754376471,2.385521894,0.026506024,2.939144385,620.5469945,0.720058824,0.756638655,1.095652174,0.139130435,0.147826087,0.024158242,7.685185185,0.944444444
W_SIN_075.txt,SIN,45,B1_2,3,3.612412157,2.358330409,0.056751468,3.021299213,626.2883267,0.75690583,0.765581395,0.890410959,0.164383562,0.136986301,0.038391819,9.481481481,0.888888889
W_KOR_171.txt,KOR,12,A2_0,1,3.904732245,2.458069049,0.03892944,3.104734694,619.5014286,0.699626168,0.769931034,1.009615385,0.230769231,0.134615385,0.034611199,7.490909091,0.890909091
W_KOR_159.txt,KOR,21,B1_1,2,3.947022066,2.559231571,0.052752294,3.021284404,618.6241706,0.790238095,0.805343511,0.882352941,0.117647059,0.102941176,0.022631909,8.226415094,0.660377358
W_THA_269.txt,THA,32,B1_1,2,3.987632051,2.581522406,0.04,3.168333333,605.0814957,0.720458453,0.692450331,1.031007752,0.100775194,0.170542636,0.030626455,9.511111111,1.222222222
W_SIN_101.txt,SIN,44,B1_2,3,3.57612618,2.325952762,0.070422535,2.957391304,622.8203478,0.791578947,0.826709677,0.952,0.224,0.12,0.014303041,10.92307692,1.051282051
W_THA_255.txt,THA,31,B1_1,2,3.909362044,2.547181583,0.022540984,3.095183824,613.0618613,0.798545455,0.763934426,0.821428571,0.202380952,0.125,0.027652192,8.15,0.883333333
W_JPN_288.txt,JPN,40,A2_0,1,3.987373878,2.51279761,0.028384279,3.137698413,609.2887243,0.697430168,0.693892216,0.658064516,0.148387097,0.122580645,0.01622944,6.835820896,0.850746269
W_JPN_075.txt,JPN,23,A2_0,1,3.96302554,2.523408911,0.016032064,3.062384342,611.2374908,0.738427518,0.693119266,0.734104046,0.190751445,0.092485549,0.012394512,6.743243243,0.851351351
W_THA_043.txt,THA,31,B1_1,2,3.966886397,2.655436583,0.034188034,2.99781362,612.4201493,0.766210526,0.768837209,0.882352941,0.125,0.161764706,0.019918291,8.357142857,0.803571429
W_JPN_049.txt,JPN,33,B1_2,3,3.847699556,2.459525931,0.01814059,3.125535714,608.4230667,0.687362637,0.644836601,0.956834532,0.165467626,0.136690647,0.035196945,8.018181818,0.981818182
W_KOR_213.txt,KOR,41,B2_0,4,3.678462977,2.330091477,0.050847458,3.05210728,623.3506107,0.734121212,0.696516854,0.9,0.276923077,0.076923077,0.016162266,8.787234043,1.021276596
W_THA_081.txt,THA,21,A2_0,1,4.15313871,2.705168303,0.036217304,3.080950704,602.1197491,0.746894866,0.675911602,0.848275862,0.131034483,0.075862069,0.021330208,8.534482759,0.862068966
W_KOR_206.txt,KOR,38,B1_1,2,3.674363184,2.221295718,0.044117647,3.119901478,611.1989394,0.673846154,0.600394737,0.714285714,0.203007519,0.090225564,0.025761036,7.555555556,0.759259259
W_KOR_212.txt,KOR,38,B2_0,4,3.851810185,2.474298182,0.043280182,3.232093023,617.8914884,0.751584699,0.715033557,1.037037037,0.17037037,0.133333333,0.024178923,8.607843137,0.960784314
W_THA_056.txt,THA,35,B1_1,2,4.053572481,2.579704774,0.035416667,2.997671756,600.29,0.6833,0.621212121,0.814814815,0.203703704,0.111111111,0.011760073,7.603174603,0.904761905
W_THA_042.txt,THA,21,A2_0,1,4.293664602,2.697360629,0.013986014,3.032139738,604.5584889,0.727813411,0.642302158,0.751879699,0.172932331,0.105263158,0.007585648,8.755102041,0.959183673
W_CHN_132.txt,CHN,26,B1_1,2,3.826424658,2.440112216,0.056930693,2.896605505,619.007032,0.755379939,0.779020979,0.888888889,0.26984127,0.055555556,0.023470129,8.244897959,0.959183673
W_JPN_289.txt,JPN,44,A2_0,1,3.88635426,2.456107893,0.021226415,2.812088889,619.3854091,0.771071429,0.78115942,0.736842105,0.127819549,0.112781955,0.018782906,7.310344828,0.827586207
W_KOR_004.txt,KOR,38,B2_0,4,3.580572266,2.396303114,0.057259714,3.1390625,625.0302353,0.708790123,0.713017751,1.082089552,0.164179104,0.111940299,0.032318594,9.403846154,0.961538462
W_SIN_100.txt,SIN,47,B2_0,4,3.239906431,2.127683828,0.080279232,2.970983607,638.7652459,0.79444227,0.850165289,1.298136646,0.291925466,0.248447205,0.028397428,13.64285714,1.80952381
W_SIN_114.txt,SIN,46,B1_2,3,3.661434404,2.28963839,0.0496614,3.05453271,624.6419249,0.722196532,0.747714286,1.038167939,0.106870229,0.175572519,0.02579825,8.68627451,0.862745098
W_THA_268.txt,THA,42,B1_2,3,3.839623364,2.497158472,0.025700935,2.977668161,613.7210526,0.747261905,0.759407407,0.844444444,0.125925926,0.118518519,0.025835667,6.793650794,0.857142857
W_TWN_160.txt,TWN,33,B1_2,3,3.874745957,2.557252505,0.045783133,2.963175966,621.156824,0.773433735,0.764055944,0.875,0.15625,0.109375,0.020607614,8.829787234,1.063829787
W_SIN_074.txt,SIN,44,B1_2,3,3.509727491,2.29623805,0.076023392,2.95837931,634.7328671,0.791183295,0.826276596,0.98630137,0.239726027,0.095890411,0.020861072,10.05882353,1.156862745
W_THA_334.txt,THA,33,B1_1,2,3.865823868,2.482329634,0.044705882,2.941598361,622.3862963,0.742865169,0.762790698,0.813333333,0.146666667,0.153333333,0.017272866,8.094339623,0.981132075
W_CHN_091.txt,CHN,26,B1_1,2,3.841630233,2.462013192,0.044186047,2.929907407,617.4693023,0.759382022,0.799863014,0.830882353,0.154411765,0.139705882,0.027137439,7.981481481,0.944444444
W_THA_122.txt,THA,25,B1_1,2,4.012178059,2.560910775,0.028985507,3.067438017,611.1695319,0.743780488,0.691518987,0.730496454,0.056737589,0.09929078,0.016401975,9,1.085106383
W_JPN_128.txt,JPN,24,B1_1,2,3.923183186,2.54148723,0.036951501,3.030349345,610.3761607,0.706860465,0.687591241,0.798561151,0.09352518,0.129496403,0.015833719,7.596491228,0.929824561
W_JPN_100.txt,JPN,15,A2_0,1,3.971157143,2.509044184,0.021327014,3.007706422,608.3685714,0.729171598,0.732888889,0.784615385,0.146153846,0.123076923,0.029400088,7.962264151,1.056603774
W_JPN_102.txt,JPN,20,A2_0,1,3.923177682,2.484097661,0.026442308,3.065404255,615.6895279,0.782523077,0.751724138,0.697841727,0.172661871,0.079136691,0.019042154,7.428571429,0.892857143
W_THA_108.txt,THA,41,B1_2,3,3.698232917,2.389362769,0.033333333,3.161,625.2636134,0.768726287,0.778682635,1.042857143,0.2,0.157142857,0.022412375,9.782608696,1.086956522
W_JPN_116.txt,JPN,20,A2_0,1,3.847515748,2.469672633,0.028248588,2.87688716,631.1443083,0.711084906,0.762264151,0.806896552,0.089655172,0.089655172,0.009701892,7.273972603,0.616438356
W_THA_120.txt,THA,39,B1_2,3,3.965120455,2.562700486,0.029339853,3.018666667,620.1635945,0.787245509,0.80141844,0.830769231,0.184615385,0.115384615,0.035196113,8.520833333,1.0625
W_TWN_189.txt,TWN,38,B1_1,2,4.061407116,2.557575782,0.027310924,3.109400749,612.1497004,0.72745098,0.734148936,0.941176471,0.154411765,0.132352941,0.023654712,8.517857143,1.142857143
W_JPN_314.txt,JPN,20,B1_1,2,3.86207451,2.374583085,0.032338308,2.985566502,613.730098,0.742051282,0.733787879,0.762962963,0.177777778,0.155555556,0.021122205,7.444444444,0.814814815
W_THA_322.txt,THA,34,B1_1,2,3.897876577,2.521819087,0.054117647,2.805663717,622.6405455,0.787065527,0.813191489,0.830882353,0.102941176,0.125,0.014438296,9.88372093,1.069767442
W_JPN_328.txt,JPN,25,B1_1,2,3.872680827,2.443078163,0.029038113,2.996164875,614.182278,0.718682353,0.689222798,0.753012048,0.180722892,0.078313253,0.026304409,6.8875,0.85
W_SIN_062.txt,SIN,44,B1_2,3,3.315239223,2.223739162,0.075581395,2.966308244,638.5887455,0.800044346,0.850288462,1.385620915,0.346405229,0.261437908,0.031888831,13.23076923,2.128205128
W_TWN_162.txt,TWN,27,B1_2,3,4.031075446,2.586348934,0.043981481,3.008705357,613.5196413,0.719125683,0.660729927,1.227272727,0.236363636,0.081818182,0.015388803,9.020833333,0.958333333
W_JPN_274.txt,JPN,11,A2_0,1,3.979897021,2.503953615,0.029339853,3.148796681,607.4950215,0.728370607,0.660124224,0.68707483,0.129251701,0.06122449,0.012390202,6.816666667,0.55
W_JPN_260.txt,JPN,28,B1_1,2,3.71889378,2.416935229,0.019047619,3.028195122,618.9007212,0.680463768,0.697202797,0.853146853,0.097902098,0.195804196,0.028239888,9.333333333,1.311111111
W_SIN_102.txt,SIN,47,B2_0,4,3.518717904,2.39022396,0.055421687,2.927061404,643.2288889,0.787705882,0.805777778,0.826771654,0.133858268,0.086614173,0.039077477,9.222222222,0.844444444
W_TWN_016.txt,TWN,11,A2_0,1,4.270640081,2.631228968,0.018779343,3.185341365,608.1585714,0.736790831,0.745033113,0.730769231,0.096153846,0.048076923,0.009162331,8.056603774,0.603773585
W_THA_281.txt,THA,32,B1_1,2,3.779253191,2.508542098,0.053789731,3.067574468,617.8617021,0.783539823,0.738378378,0.9140625,0.1796875,0.1328125,0.017529156,9.534883721,1.209302326
W_THA_054.txt,THA,21,A2_0,1,3.937124138,2.533508314,0.042222222,3.008396947,619.9051341,0.675744681,0.616608187,0.87,0.12,0.14,0.025304173,8.490566038,1.132075472
W_THA_040.txt,THA,45,B1_2,3,3.819605263,2.527838025,0.026859504,3.279730769,617.7504943,0.702925532,0.686329114,1.027027027,0.101351351,0.128378378,0.023629702,9.307692308,0.846153846
W_KOR_204.txt,KOR,37,B2_0,4,3.5866625,2.293227603,0.060240964,3.043584229,622.9638545,0.749064748,0.7946875,1.078431373,0.189542484,0.169934641,0.030938088,8.440677966,1.016949153
W_JPN_089.txt,JPN,28,A2_0,1,3.97440107,2.516463616,0.021686747,2.840421053,615.06,0.701682243,0.674193548,0.723880597,0.111940299,0.149253731,0.017716394,7.155172414,0.75862069
W_THA_097.txt,THA,12,A2_0,1,3.982157534,2.546944139,0.017114914,3.13875576,615.7294495,0.731730205,0.735664336,0.870689655,0.137931034,0.094827586,0.014504099,8.891304348,1
W_CHN_131.txt,CHN,29,B1_1,2,3.847744206,2.420791148,0.045346062,3.00751073,615.2400431,0.740405797,0.712692308,0.963235294,0.220588235,0.169117647,0.018666876,10,1.238095238
W_THA_280.txt,THA,22,A2_0,1,4.000305263,2.540951641,0.041763341,2.956031746,620.9674286,0.769382716,0.728342857,0.683870968,0.193548387,0.135483871,0.026431063,7.098360656,0.950819672
W_KOR_007.txt,KOR,22,A2_0,1,3.856080412,2.35881367,0.035087719,2.913958333,614.288,0.764041237,0.742,1.12,0.213333333,0.166666667,0.011227205,10.01754386,1.245614035
W_SIN_117.txt,SIN,46,B1_2,3,3.553148333,2.325341746,0.061085973,2.965720339,632.3901674,0.777407407,0.819748428,1.202898551,0.253623188,0.210144928,0.034239646,11.71052632,1.447368421
W_THA_243.txt,THA,32,B1_1,2,3.687663566,2.403872905,0.048309179,3.199356061,620.7523529,0.769536424,0.711042945,0.830769231,0.230769231,0.176923077,0.023974148,8.829787234,1.29787234
W_JPN_261.txt,JPN,25,A2_0,1,3.875133333,2.456897762,0.023965142,3.215657895,616.2014414,0.718478261,0.70025974,0.801369863,0.095890411,0.123287671,0.025101105,8.5,0.907407407
W_TWN_163.txt,TWN,28,B1_1,2,4.138683333,2.618934906,0.016786571,3.035961538,608.5559606,0.704924925,0.738991597,0.858333333,0.116666667,0.066666667,0.023234688,6.758064516,0.758064516
W_TWN_177.txt,TWN,27,B1_1,2,3.700622449,2.42793791,0.048034934,2.875265306,623.8876955,0.787593583,0.75,0.948148148,0.17037037,0.155555556,0.017709936,8.807692308,1.365384615
W_SIN_088.txt,SIN,48,B2_0,4,3.504377637,2.287042032,0.06122449,3.002025316,621.7034361,0.750591398,0.741403509,0.992907801,0.19858156,0.170212766,0.025293337,9.608695652,1.108695652
W_THA_337.txt,THA,22,A2_0,1,3.443313355,2.191106509,0.048355899,3.292591362,629.283125,0.80045,0.814159292,0.888888889,0.152777778,0.138888889,0.025530051,10,1.365384615
W_SIN_077.txt,SIN,48,B2_0,4,3.361491416,2.24667753,0.07852194,2.97776824,632.5347826,0.776413043,0.835144509,1.140625,0.265625,0.1875,0.025746458,11.39473684,1.394736842
W_JPN_315.txt,JPN,28,B1_1,2,3.863346696,2.451374749,0.023752969,3.269432314,611.3994248,0.771818182,0.683461538,0.712328767,0.109589041,0.116438356,0.019065059,8.42,0.88
W_JPN_301.txt,JPN,38,A2_0,1,3.790948927,2.449860485,0.043879908,3.084784483,620.0327586,0.755977011,0.723536585,0.684931507,0.164383562,0.075342466,0.022061767,6.951612903,0.967741935
W_HKG_005.txt,HKG,30,B1_1,2,3.95007839,2.55006145,0.049881235,2.990508475,607.1631356,0.738588957,0.691126761,0.834586466,0.090225564,0.097744361,0.037832052,8.096153846,0.615384615
W_CHN_086.txt,CHN,26,B1_1,2,3.676144231,2.394505653,0.046025105,3.094580153,620.2338224,0.751368421,0.745876289,1.04137931,0.220689655,0.165517241,0.039273279,7.868852459,1.032786885
W_CHN_092.txt,CHN,23,A2_0,1,3.692220848,2.471761371,0.040856031,3.062055749,617.6108961,0.750139535,0.71857868,1.050724638,0.188405797,0.137681159,0.015905291,9.518518519,1.074074074
W_THA_104.txt,THA,29,B1_1,2,3.870156388,2.607599411,0.033653846,3.050176211,615.3372646,0.759757576,0.74618705,1.030769231,0.1,0.184615385,0.033537244,8.510204082,0.979591837
W_CHN_048.txt,CHN,31,B1_1,2,3.912447163,2.593568675,0.039911308,2.921438596,612.4082437,0.807709497,0.820310881,0.938461538,0.269230769,0.092307692,0.023311628,9.06,1.08
W_THA_110.txt,THA,38,B1_2,3,4.012305652,2.62045223,0.033018868,3.16473913,613.6013043,0.716277778,0.671111111,1.015503876,0.07751938,0.085271318,0.016517829,8.653061224,0.755102041
W_CHN_060.txt,CHN,25,B1_1,2,3.801714768,2.554682012,0.039534884,3.014403292,620.2673391,0.716637681,0.662666667,1,0.253846154,0.153846154,0.034726218,9.347826087,1.260869565
W_SIN_046.txt,SIN,47,B2_0,4,3.633352424,2.392026747,0.063439065,2.939787234,630.3167692,0.817640232,0.861478261,1.218934911,0.207100592,0.100591716,0.019627601,9.090909091,1.045454545
W_SIN_091.txt,SIN,45,B1_2,3,3.21457943,2.138655619,0.069090909,3.047491857,642.7676948,0.794700855,0.84,1.260869565,0.310559006,0.254658385,0.02671331,12.8372093,1.697674419
W_SIN_085.txt,SIN,47,B2_0,4,3.301119632,2.222300335,0.07925801,2.93015625,629.0826019,0.736807692,0.736666667,1.211764706,0.282352941,0.235294118,0.036164215,13.24444444,1.577777778
W_SIN_126.txt,SIN,41,B1_2,3,3.72400463,2.318520982,0.029411765,2.892175926,631.8720465,0.750223464,0.828120301,0.901515152,0.151515152,0.106060606,0.043710219,9.020408163,0.918367347
W_JPN_278.txt,JPN,20,A2_0,1,3.884629412,2.405274524,0.034642032,3.174577778,608.9572146,0.743446328,0.716774194,0.877862595,0.13740458,0.076335878,0.022528736,8.326923077,0.846153846
W_SIN_132.txt,SIN,47,B2_0,4,3.388470037,2.288679627,0.081761006,2.871977186,642.036203,0.76715736,0.775480226,1.347517731,0.283687943,0.255319149,0.033042143,11.975,1.775
W_JPN_250.txt,JPN,23,B1_1,2,3.854495833,2.447454989,0.049019608,3.008511628,620.1588426,0.727701863,0.723918919,0.808,0.168,0.072,0.009431879,7.418181818,0.854545455
W_JPN_287.txt,JPN,42,A2_0,1,4.163745935,2.673040455,0.036781609,2.928835341,608.5595902,0.699408284,0.615310345,0.894736842,0.187969925,0.112781955,0.011710588,7.5,0.931034483
W_CHN_128.txt,CHN,29,B1_1,2,3.869767658,2.488339961,0.03502627,3.040408922,613.4931343,0.761195876,0.787894737,0.994252874,0.172413793,0.166666667,0.036838082,8.921875,1.03125
W_THA_064.txt,THA,23,A2_0,1,4.123252239,2.638814547,0.035320088,3.123185185,610.8027612,0.703195592,0.704352941,0.850340136,0.12244898,0.115646259,0.018666239,7.55,0.683333333
W_CHN_100.txt,CHN,33,B1_1,2,3.878879866,2.563798539,0.037168142,3.020364238,615.5297627,0.781350211,0.786990291,0.807486631,0.160427807,0.096256684,0.037382306,8.575757576,0.909090909
W_JPN_046.txt,JPN,30,B1_1,2,3.954107,2.524728102,0.015665796,3.045544554,610.2475879,0.733486842,0.69963964,0.609756098,0.089430894,0.097560976,0.008958017,6.963636364,0.618181818
