filename,basic_ntokens,basic_ntypes,basic_ncontent_tokens,basic_ncontent_types,basic_nfunction_tokens,basic_nfunction_types,lexical_density_types,lexical_density_tokens,hdd42_aw,mtld_original_aw
W_CHN_155.txt,513,206,237,142,276,64,0.6893203883495146,0.4619883040935672,0.809315837759419,56.05025977860684
W_KOR_274.txt,559,179,285,115,274,64,0.6424581005586593,0.5098389982110912,0.8093608619112839,52.91163522012579
W_CHN_140.txt,430,192,222,127,208,65,0.6614583333333334,0.5162790697674419,0.8417057430286641,80.79074889867842
W_KOR_062.txt,479,177,202,109,277,68,0.615819209039548,0.42171189979123175,0.7700720830157708,43.99731089557898
W_SIN_172.txt,538,189,251,135,287,54,0.7142857142857143,0.46654275092936803,0.8042293378808869,61.91096782117416
W_KOR_089.txt,418,173,208,123,210,50,0.7109826589595376,0.49760765550239233,0.7933293564492232,48.915509230807054
W_TWN_106.txt,458,160,200,102,258,58,0.6375,0.4366812227074236,0.777694369759322,50.447269443853116
W_IDN_182.txt,444,189,232,134,212,55,0.708994708994709,0.5225225225225225,0.820256948095028,54.03329809725159
W_JPN_358.txt,451,197,220,128,231,69,0.649746192893401,0.4878048780487805,0.8347605252425618,64.42857142857143
W_CHN_034.txt,411,208,195,145,216,63,0.6971153846153846,0.4744525547445255,0.8442152502813917,79.81574038368842
W_CHN_020.txt,432,181,196,122,236,59,0.6740331491712708,0.4537037037037037,0.8051284119515153,63.04052670344862
W_JPN_172.txt,475,171,232,118,243,53,0.6900584795321637,0.4884210526315789,0.7867358716304473,51.62239735357073
W_CHN_018.txt,378,141,184,92,194,49,0.6524822695035462,0.48677248677248675,0.7752921857308781,36.64756097560975
W_THA_140.txt,413,205,205,138,208,67,0.6731707317073171,0.4963680387409201,0.835276967141335,72.54884873214806
W_THA_183.txt,401,134,198,90,203,44,0.6716417910447762,0.4937655860349127,0.7599056758452994,34.26510329016365
W_JPN_374.txt,569,197,264,119,305,78,0.6040609137055838,0.46397188049209137,0.8316021565666357,56.86156767649925
W_CHN_232.txt,505,222,271,165,234,57,0.7432432432432432,0.5366336633663367,0.8223609513236952,69.12471730395569
W_JPN_348.txt,421,162,216,100,205,62,0.6172839506172839,0.5130641330166271,0.8423380676730512,56.38392857142857
W_SIN_002.txt,495,213,247,161,248,52,0.755868544600939,0.498989898989899,0.8244885341269188,71.74484109974894
W_THA_342.txt,455,220,224,154,231,66,0.7,0.49230769230769234,0.8359805880465314,68.83560120639329
W_TWN_102.txt,407,178,187,110,220,68,0.6179775280898876,0.4594594594594595,0.8374422796970851,76.3125
W_JPN_200.txt,493,198,218,128,275,70,0.6464646464646465,0.4421906693711968,0.8180642283257028,63.266870313801725
W_JPN_214.txt,414,162,180,102,234,60,0.6296296296296297,0.43478260869565216,0.8029938500879584,47.36976439790576
W_THA_222.txt,413,150,192,102,221,48,0.68,0.4648910411622276,0.7921023995647876,50.56103210863675
W_SIN_162.txt,574,251,276,180,298,71,0.7171314741035857,0.4808362369337979,0.8070699194916615,68.5582740213523
W_JPN_228.txt,407,149,198,94,209,55,0.6308724832214765,0.4864864864864865,0.8000622326361276,41.95780090769976
W_JPN_002.txt,365,97,198,67,167,30,0.6907216494845361,0.5424657534246575,0.7230384198156368,33.90521327014218
W_CHN_144.txt,507,182,229,122,278,60,0.6703296703296703,0.4516765285996055,0.7944010227188131,57.65974145891043
W_JPN_016.txt,414,162,210,105,204,57,0.6481481481481481,0.5072463768115942,0.7964402099101241,49.09048470536848
W_THA_034.txt,445,165,219,111,226,54,0.6727272727272727,0.49213483146067416,0.81543048998493,42.33159339830432
W_CHN_187.txt,469,202,227,137,242,65,0.6782178217821783,0.4840085287846482,0.8145245623665491,60.513173137923744
W_KOR_259.txt,481,207,222,131,259,76,0.6328502415458938,0.46153846153846156,0.8320666367344465,69.66410186572244
W_CHN_145.txt,446,153,206,94,240,59,0.6143790849673203,0.4618834080717489,0.774737154224617,48.26973418670357
W_JPN_003.txt,427,153,213,109,214,44,0.7124183006535948,0.49882903981264637,0.7842057922044225,49.767969717064005
W_SIN_163.txt,538,189,259,135,279,54,0.7142857142857143,0.48141263940520446,0.7945053346857471,53.53880482575182
W_THA_237.txt,417,151,188,98,229,53,0.6490066225165563,0.45083932853717024,0.7997624716843786,56.92616486481592
W_THA_223.txt,426,177,203,116,223,61,0.655367231638418,0.4765258215962441,0.8180438161354496,45.46318978006058
W_JPN_215.txt,424,193,201,121,223,72,0.6269430051813472,0.4740566037735849,0.8447159421631207,76.68851735871533
W_CHN_353.txt,454,218,219,148,235,70,0.6788990825688074,0.48237885462555063,0.8482383102073244,88.14502923976607
W_KOR_113.txt,449,179,199,121,250,58,0.6759776536312849,0.44320712694877507,0.7981635878992007,55.009407834248066
W_THA_343.txt,454,165,202,106,252,59,0.6424242424242425,0.44493392070484583,0.7941237245998236,51.45906971333288
W_THA_357.txt,495,162,249,114,246,48,0.7037037037037037,0.503030303030303,0.8115322368848283,57.35946892304001
W_IDN_193.txt,461,197,232,138,229,59,0.700507614213198,0.5032537960954447,0.8283291095174501,57.625
W_HKG_071.txt,477,189,233,120,244,69,0.6349206349206349,0.48846960167714887,0.8117935498779026,61.76789634944117
W_HKG_065.txt,502,219,262,153,240,66,0.6986301369863014,0.5219123505976095,0.8283384729668106,66.14295298472022
W_THA_155.txt,452,191,214,120,238,71,0.6282722513089005,0.47345132743362833,0.8358883589125579,69.12788841290975
W_JPN_163.txt,449,147,206,98,243,49,0.6666666666666666,0.45879732739420936,0.7922970779631647,53.172223100279595
W_THA_169.txt,395,166,164,108,231,58,0.6506024096385542,0.4151898734177215,0.7988675444037631,46.63194444444444
W_JPN_177.txt,424,161,203,101,221,60,0.6273291925465838,0.47877358490566035,0.8088991850646677,51.652542372881356
W_JPN_161.txt,426,166,199,110,227,56,0.6626506024096386,0.4671361502347418,0.8275746148872748,45.27464549596515
W_CHN_027.txt,425,177,204,128,221,49,0.7231638418079096,0.48,0.7889655838007883,49.995001999200326
W_JPN_175.txt,412,176,195,118,217,58,0.6704545454545454,0.4733009708737864,0.8225613471727988,54.07814407814408
W_THA_157.txt,508,195,270,137,238,58,0.7025641025641025,0.531496062992126,0.8205326558809103,53.079605712539546
W_JPN_149.txt,446,194,211,126,235,68,0.6494845360824743,0.4730941704035874,0.8409786265323377,74.33333333333333
W_IDN_191.txt,432,147,199,99,233,48,0.673469387755102,0.46064814814814814,0.7622743769847519,39.27272727272727
W_JPN_363.txt,425,157,212,100,213,57,0.6369426751592356,0.4988235294117647,0.7900546711589089,47.03590530716788
W_SIN_015.txt,446,211,236,149,210,62,0.7061611374407583,0.5291479820627802,0.8513526642046625,92.96363636363637
W_SIN_001.txt,557,212,275,145,282,67,0.6839622641509434,0.49371633752244165,0.7922079756039004,55.868532526475036
W_THA_235.txt,436,174,224,113,212,61,0.6494252873563219,0.5137614678899083,0.80575179735601,49.77733618010839
W_CHN_191.txt,469,193,226,130,243,63,0.6735751295336787,0.48187633262260127,0.8135483166835817,63.89814814814815
W_JPN_014.txt,500,173,230,106,270,67,0.6127167630057804,0.46,0.8030278850856395,56.12742340720741
W_SIN_174.txt,477,228,220,160,257,68,0.7017543859649122,0.4612159329140461,0.8286316977067243,77.98282442748092
W_THA_234.txt,479,191,223,127,256,64,0.6649214659685864,0.46555323590814196,0.8139547055270497,57.14800016561775
W_SIN_148.txt,456,201,200,130,256,71,0.6467661691542289,0.43859649122807015,0.8187729228758039,79.02771378581323
W_JPN_216.txt,474,225,215,146,259,79,0.6488888888888888,0.45358649789029537,0.8521950470230623,88.80000000000001
W_TWN_100.txt,404,177,205,117,199,60,0.6610169491525424,0.5074257425742574,0.8240217393311466,71.96305406591524
W_KOR_138.txt,497,197,227,130,270,67,0.6598984771573604,0.4567404426559356,0.8244693043185819,48.7432819579494
W_THA_383.txt,515,137,269,90,246,47,0.656934306569343,0.5223300970873787,0.7841909098633424,44.204311345844104
W_THA_340.txt,425,163,193,106,232,57,0.6503067484662577,0.4541176470588235,0.7995880881878168,46.275505658023704
W_JPN_376.txt,447,195,226,139,221,56,0.7128205128205128,0.5055928411633109,0.8342566318533858,70.9341211747958
W_THA_368.txt,441,191,193,130,248,61,0.680628272251309,0.4376417233560091,0.8037829897551061,57.37258583690987
W_THA_195.txt,428,197,214,134,214,63,0.6802030456852792,0.5,0.831271447614208,63.73989950446904
W_THA_156.txt,417,147,206,95,211,52,0.6462585034013606,0.4940047961630695,0.7880363058212564,48.369130945690486
W_CHN_026.txt,434,143,215,92,219,51,0.6433566433566433,0.49539170506912444,0.7603418659649622,39.03659476117103
W_THA_131.txt,423,158,186,109,237,49,0.689873417721519,0.4397163120567376,0.8063773624154758,59.19634117921231
W_CHN_041.txt,431,172,215,108,216,64,0.627906976744186,0.4988399071925754,0.8137610197214029,55.8712306125894
W_JPN_113.txt,512,207,210,123,302,84,0.5942028985507246,0.41015625,0.8120857225874363,66.64181413424896
W_HKG_015.txt,445,186,230,129,215,57,0.6935483870967742,0.5168539325842697,0.7951071246779868,50.48953507610854
W_CHN_082.txt,411,181,209,116,202,65,0.6408839779005525,0.5085158150851582,0.8353317615472953,57.94966654650324
W_JPN_339.txt,432,163,223,104,209,59,0.6380368098159509,0.5162037037037037,0.8064146545524438,45.101078616701884
W_JPN_311.txt,403,165,200,108,203,57,0.6545454545454545,0.49627791563275436,0.8036950245141417,46.3185861423221
W_KOR_177.txt,407,162,192,105,215,57,0.6481481481481481,0.47174447174447176,0.8061051716985169,66.89847482543182
W_SIN_098.txt,506,213,230,141,276,72,0.6619718309859155,0.45454545454545453,0.7959197568606039,56.01852864324462
W_THA_253.txt,436,215,238,157,198,58,0.7302325581395349,0.5458715596330275,0.8450035713382282,73.81792305286206
W_SIN_113.txt,521,222,270,164,251,58,0.7387387387387387,0.5182341650671785,0.8297123287810827,72.67758558881519
W_THA_284.txt,441,164,202,111,239,53,0.676829268292683,0.4580498866213152,0.7803539772814774,48.60159521317092
W_KOR_017.txt,409,159,216,108,193,51,0.6792452830188679,0.5281173594132029,0.8216065321192614,52.68149882903981
W_JPN_073.txt,422,169,177,107,245,62,0.6331360946745562,0.4194312796208531,0.8027221561936012,60.94424741098028
W_JPN_067.txt,443,134,188,78,255,56,0.582089552238806,0.42437923250564336,0.7643384161781842,45.63944689307039
W_JPN_098.txt,406,157,175,105,231,52,0.6687898089171974,0.43103448275862066,0.7906359960371181,39.90150730793623
W_KOR_215.txt,423,140,190,80,233,60,0.5714285714285714,0.4491725768321513,0.7686757490707181,34.41706049149339
W_KOR_228.txt,471,170,216,111,255,59,0.6529411764705882,0.4585987261146497,0.7925673912474213,46.9205523066061
W_JPN_099.txt,404,162,191,100,213,62,0.6172839506172839,0.47277227722772275,0.8196161877592198,62.97236614853195
W_THA_044.txt,459,172,233,112,226,60,0.6511627906976745,0.5076252723311547,0.8017585800565239,51.508094645080945
W_THA_050.txt,408,181,186,114,222,67,0.6298342541436464,0.45588235294117646,0.8292903724036689,63.8468067351454
W_THA_291.txt,444,219,224,152,220,67,0.6940639269406392,0.5045045045045045,0.8438177271620931,88.90822669104205
W_JPN_264.txt,420,164,192,112,228,52,0.6829268292682927,0.45714285714285713,0.798517989307066,46.73885063178665
W_JPN_270.txt,413,177,182,119,231,58,0.672316384180791,0.4406779661016949,0.7920102379123612,47.43038497737473
W_JPN_304.txt,396,165,177,110,219,55,0.6666666666666666,0.44696969696969696,0.8191493952178389,59.94650320578478
W_CHN_097.txt,514,192,244,125,270,67,0.6510416666666666,0.47470817120622566,0.7934289697026374,60.32106479315284
W_JPN_106.txt,423,175,205,112,218,63,0.64,0.4846335697399527,0.8200317612917065,58.926120622291684
W_THA_124.txt,530,186,248,117,282,69,0.6290322580645161,0.4679245283018868,0.8244472445990675,58.98938187334092
W_JPN_138.txt,421,160,179,104,242,56,0.65,0.4251781472684085,0.7751960212484307,43.59089482181297
W_CHN_095.txt,583,246,250,173,333,73,0.7032520325203252,0.4288164665523156,0.8102136537345174,66.17916074403959
W_THA_330.txt,522,207,277,146,245,61,0.7053140096618358,0.5306513409961686,0.8294037213749641,65.28239821251242
W_SIN_070.txt,446,186,191,121,255,65,0.6505376344086021,0.4282511210762332,0.8251702659901662,75.5632468645322
W_THA_324.txt,426,120,277,92,149,28,0.7666666666666667,0.6502347417840375,0.7196123347659868,28.0340206185567
W_JPN_306.txt,427,172,215,110,212,62,0.6395348837209303,0.5035128805620609,0.836078564248503,57.849957986521275
W_KOR_174.txt,474,190,188,119,286,71,0.6263157894736842,0.39662447257383965,0.8209615023327711,56.939157566302654
W_SIN_104.txt,417,181,180,116,237,65,0.6408839779005525,0.4316546762589928,0.8262231254606502,79.77391304347827
W_THA_250.txt,417,159,196,102,221,57,0.6415094339622641,0.47002398081534774,0.79412476369703,56.045657467532465
W_THA_278.txt,429,153,237,104,192,49,0.6797385620915033,0.5524475524475524,0.7965103564544526,48.109391124870996
W_THA_287.txt,417,133,186,81,231,52,0.6090225563909775,0.4460431654676259,0.7424638640904009,41.7
W_THA_293.txt,438,200,201,129,237,71,0.645,0.4589041095890411,0.8250700820773266,73.0
W_JPN_058.txt,480,183,226,116,254,67,0.6338797814207651,0.4708333333333333,0.8214449202192257,65.39682539682539
W_THA_052.txt,422,157,192,103,230,54,0.6560509554140127,0.4549763033175355,0.7816387697951109,43.97705711519845
W_CHN_122.txt,444,220,202,150,242,70,0.6818181818181818,0.45495495495495497,0.8325412840412667,82.22763157894737
W_JPN_070.txt,433,149,188,88,245,61,0.5906040268456376,0.4341801385681293,0.7942382522300574,45.741941211561475
W_THA_085.txt,400,192,221,138,179,54,0.71875,0.5525,0.8580581130898789,70.94300518134716
W_THA_091.txt,441,163,204,105,237,58,0.6441717791411042,0.46258503401360546,0.8210206481406047,59.5070564516129
W_KOR_217.txt,450,184,238,124,212,60,0.6739130434782609,0.5288888888888889,0.8130743537507861,50.64137205182424
W_THA_090.txt,489,187,240,121,249,66,0.6470588235294118,0.49079754601226994,0.7899392735554222,55.67633888590364
W_THA_053.txt,412,161,206,107,206,54,0.6645962732919255,0.5,0.8036489596171463,48.853332605342544
W_KOR_029.txt,394,153,196,96,198,57,0.6274509803921569,0.49746192893401014,0.7998080944055382,53.67989417989418
W_JPN_298.txt,425,155,193,99,232,56,0.6387096774193548,0.4541176470588235,0.7811091910122842,49.97420431326232
W_SIN_139.txt,516,215,246,159,270,56,0.7395348837209302,0.47674418604651164,0.7884604624189253,58.5453431372549
W_IDN_081.txt,541,247,265,171,276,76,0.6923076923076923,0.4898336414048059,0.8589742049974702,72.7321239022101
W_IDN_095.txt,500,192,270,131,230,61,0.6822916666666666,0.54,0.8332135127524457,57.99026117751218
W_JPN_267.txt,426,164,181,97,245,67,0.5914634146341463,0.42488262910798125,0.8034981691946309,61.18258212375859
W_KOR_149.txt,420,152,227,104,193,48,0.6842105263157895,0.5404761904761904,0.7826065340926145,46.409881168413044
W_JPN_307.txt,402,161,186,99,216,62,0.6149068322981367,0.4626865671641791,0.8225387479985188,45.71837488457987
W_JPN_313.txt,456,188,213,121,243,67,0.6436170212765957,0.46710526315789475,0.8064239659493778,62.12375960605834
W_SIN_059.txt,453,200,220,134,233,66,0.67,0.4856512141280353,0.8448210283510157,81.96992923038039
W_SIN_071.txt,505,205,237,146,268,59,0.7121951219512195,0.4693069306930693,0.7643140246592246,43.1529303721842
W_HKG_003.txt,405,181,191,114,214,67,0.6298342541436464,0.47160493827160493,0.8165410142462168,67.61705202312139
W_JPN_111.txt,479,132,211,81,268,51,0.6136363636363636,0.4405010438413361,0.7483555237804748,36.84615384615385
W_CHN_084.txt,557,291,290,213,267,78,0.7319587628865979,0.5206463195691203,0.8771272594200965,119.80167597765364
W_CHN_090.txt,413,214,205,147,208,67,0.6869158878504673,0.4963680387409201,0.8451753866076995,98.0667670682731
W_JPN_303.txt,416,161,170,100,246,61,0.6211180124223602,0.40865384615384615,0.7588440757619757,46.22222222222222
W_SIN_075.txt,513,193,228,132,285,61,0.6839378238341969,0.4444444444444444,0.8023670393410983,63.295467024064976
W_KOR_171.txt,413,177,210,124,203,53,0.7005649717514124,0.5084745762711864,0.7728818615931217,42.468071823235384
W_KOR_159.txt,423,195,180,121,243,74,0.6205128205128205,0.425531914893617,0.81925111128948,69.15458015267176
W_THA_269.txt,422,162,206,101,216,61,0.6234567901234568,0.4881516587677725,0.7934857438232533,51.45795231874592
W_SIN_101.txt,429,201,206,137,223,64,0.681592039800995,0.4801864801864802,0.8342886396545847,78.71227544910181
W_THA_255.txt,478,194,234,132,244,62,0.6804123711340206,0.4895397489539749,0.8285555159192474,66.3523701666397
W_JPN_288.txt,452,175,222,113,230,62,0.6457142857142857,0.4911504424778761,0.8064964490875968,45.785412406271305
W_JPN_075.txt,499,181,272,119,227,62,0.6574585635359116,0.5450901803607214,0.8204811121689226,53.181191378966275
W_THA_043.txt,456,185,224,121,232,64,0.654054054054054,0.49122807017543857,0.8214202389673345,50.55747126436781
W_JPN_049.txt,444,151,206,97,238,54,0.6423841059602649,0.46396396396396394,0.7788801360644431,52.133458824344586
W_KOR_213.txt,413,184,241,131,172,53,0.7119565217391305,0.5835351089588378,0.8323772403387455,52.42374167645907
W_THA_081.txt,487,172,234,114,253,58,0.6627906976744186,0.4804928131416838,0.7986542019832102,58.380122950819676
W_KOR_206.txt,419,142,205,87,214,55,0.6126760563380281,0.4892601431980907,0.7724040816511272,40.45848623853211
W_KOR_212.txt,437,167,199,109,238,58,0.6526946107784432,0.45537757437070936,0.8037220852068171,51.753825681969396
W_THA_056.txt,474,143,219,89,255,54,0.6223776223776224,0.4620253164556962,0.764983446707331,42.13647945092492
W_THA_042.txt,421,143,192,86,229,57,0.6013986013986014,0.45605700712589076,0.8047263962901099,49.701388888888886
W_CHN_132.txt,409,174,199,119,210,55,0.6839080459770115,0.48655256723716384,0.8116817908583671,59.442038353803056
W_JPN_289.txt,417,188,190,124,227,64,0.6595744680851063,0.4556354916067146,0.8284405034529718,73.40789903358191
W_KOR_004.txt,481,166,224,109,257,57,0.6566265060240963,0.4656964656964657,0.7742005544853492,45.54893457242092
W_SIN_100.txt,582,258,295,191,287,67,0.7403100775193798,0.506872852233677,0.8120168102397595,74.70440972614765
W_SIN_114.txt,431,173,196,121,235,52,0.6994219653179191,0.4547563805104408,0.7809575667306751,50.66037516234164
W_THA_268.txt,412,162,187,111,225,51,0.6851851851851852,0.4538834951456311,0.793866564081783,48.104563736916674
W_TWN_160.txt,405,188,199,122,206,66,0.648936170212766,0.49135802469135803,0.8342049570437295,60.84131017249267
W_SIN_074.txt,511,248,243,170,268,78,0.6854838709677419,0.4755381604696673,0.8357579094820442,76.13434903047091
W_THA_334.txt,430,180,228,131,202,49,0.7277777777777777,0.5302325581395348,0.8105625357075786,60.303473009289405
W_CHN_091.txt,432,185,202,125,230,60,0.6756756756756757,0.4675925925925926,0.8171708121972558,62.25976500476341
W_THA_122.txt,403,146,214,97,189,49,0.6643835616438356,0.5310173697270472,0.7982671092246585,50.50733362521891
W_JPN_128.txt,428,171,197,109,231,62,0.6374269005847953,0.4602803738317757,0.8233733588327269,51.70047301729793
W_JPN_100.txt,422,161,190,104,232,57,0.6459627329192547,0.45023696682464454,0.8154624996840716,52.92952454762948
W_JPN_102.txt,415,170,207,111,208,59,0.6529411764705882,0.4987951807228916,0.8329103571878695,67.53229363579081
W_THA_108.txt,450,196,224,135,226,61,0.6887755102040817,0.49777777777777776,0.836094650488072,60.267857142857146
W_JPN_116.txt,516,184,209,124,307,60,0.6739130434782609,0.4050387596899225,0.7577715402379811,50.51881954747775
W_THA_120.txt,401,169,197,124,204,45,0.7337278106508875,0.4912718204488778,0.8170135723260089,75.63164556962025
W_TWN_189.txt,479,175,239,120,240,55,0.6857142857142857,0.4989561586638831,0.7979152630230666,49.573116310894235
W_JPN_314.txt,405,153,190,101,215,52,0.6601307189542484,0.4691358024691358,0.7792581345374237,50.973789406133854
W_THA_322.txt,410,185,192,126,218,59,0.6810810810810811,0.4682926829268293,0.8338366173782931,71.59384483339974
W_JPN_328.txt,528,173,247,112,281,61,0.6473988439306358,0.4678030303030303,0.7736926585668755,45.29577464788733
W_SIN_062.txt,517,242,262,176,255,66,0.7272727272727273,0.5067698259187621,0.8362239753456884,71.67217784102033
W_TWN_162.txt,433,151,186,88,247,63,0.5827814569536424,0.4295612009237875,0.7804705111060982,52.67896528451502
W_JPN_274.txt,402,164,216,108,186,56,0.6585365853658537,0.5373134328358209,0.8256463816988142,50.872933884297524
W_JPN_260.txt,419,150,195,102,224,48,0.68,0.46539379474940334,0.7856590302226424,46.44863692377822
W_SIN_102.txt,411,186,192,132,219,54,0.7096774193548387,0.46715328467153283,0.8289321946373641,76.83600190991564
W_TWN_016.txt,418,169,200,112,218,57,0.6627218934911243,0.4784688995215311,0.8040095744276746,60.101197164830154
W_THA_281.txt,407,184,204,117,203,67,0.6358695652173914,0.5012285012285013,0.8535596271338024,66.24423076923077
W_THA_054.txt,446,168,218,107,228,61,0.6369047619047619,0.48878923766816146,0.7912880664740615,45.05664653436871
W_THA_040.txt,460,164,217,110,243,54,0.6707317073170732,0.4717391304347826,0.7639536980686301,44.17460317460318
W_KOR_204.txt,499,221,254,159,245,62,0.7194570135746606,0.5090180360721442,0.8216192078125796,56.35977566994271
W_JPN_089.txt,413,141,174,90,239,51,0.6382978723404256,0.4213075060532688,0.7733141301400479,49.45952181208054
W_THA_097.txt,405,149,195,99,210,50,0.6644295302013423,0.48148148148148145,0.7688602572799847,50.61707250234889
W_CHN_131.txt,422,180,218,125,204,55,0.6944444444444444,0.5165876777251185,0.8226939497378702,61.22251146773381
W_THA_280.txt,418,169,231,116,187,53,0.6863905325443787,0.5526315789473685,0.8353873314308561,66.14526720280173
W_KOR_007.txt,576,236,273,161,303,75,0.6822033898305084,0.4739583333333333,0.8249912859740769,66.94990227025806
W_SIN_117.txt,445,209,217,146,228,63,0.6985645933014354,0.48764044943820223,0.8173454189693986,63.57142857142857
W_THA_243.txt,405,163,240,117,165,46,0.7177914110429447,0.5925925925925926,0.8362634975535731,72.04243059193294
W_JPN_261.txt,451,172,208,109,243,63,0.6337209302325582,0.4611973392461197,0.7825890805513344,49.42034822227646
